"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"17.10.1989","Tue","","","15.07813","15.07813","15.06250","14.93750","14.68750"
"16.10.1989","Mon","","","15.00000","15.00000","15.06250","14.93750","14.68750"
"13.10.1989","Fri","","","15.25000","15.26563","15.25000","15.18750","14.87500"
"12.10.1989","Thu","","","15.12500","15.12500","15.12500","15.06250","14.79688"
"11.10.1989","Wed","","","15.12500","15.12500","15.12500","15.12500","14.87500"
"10.10.1989","Tue","","","15.06250","15.06250","15.06250","15.06250","14.81250"
"09.10.1989","Mon","","","15.00000","15.00000","15.00000","15.00000","14.75000"
"06.10.1989","Fri","","","15.00000","15.00000","15.00000","14.93750","14.68750"
"05.10.1989","Thu","","","14.62500","14.68750","14.68750","14.68750","14.50000"
"04.10.1989","Wed","","","14.37500","14.60938","14.68750","14.68750","14.50000"
"03.10.1989","Tue","","","14.31250","14.50000","14.62500","14.62500","14.43750"
"02.10.1989","Mon","","","14.25000","14.50000","14.56250","14.56250","14.39063"
"29.09.1989","Fri","","","14.78125","14.79688","14.87500","14.79688","14.56250"
"28.09.1989","Thu","","","14.12500","14.25000","14.37500","14.45313","14.31250"
"27.09.1989","Wed","","","14.06250","14.25000","14.26563","14.43750","14.31250"
"26.09.1989","Tue","","","14.00000","14.00000","14.00000","14.00000","13.76563"
"25.09.1989","Mon","","","14.00000","14.00000","14.00000","13.96875","13.70313"
"22.09.1989","Fri","","","13.93750","13.93750","13.93750","13.93750","13.70313"
"21.09.1989","Thu","","","13.93750","13.95313","13.93750","13.93750","13.70313"
"20.09.1989","Wed","","","13.93750","13.93750","13.96875","13.93750","13.75000"
"19.09.1989","Tue","","","13.93750","13.96875","14.00000","13.93750","13.75000"
"18.09.1989","Mon","","","13.93750","13.98438","13.95313","13.93750","13.75000"
"15.09.1989","Fri","","","13.93750","14.00000","13.93750","13.93750","13.75000"
"14.09.1989","Thu","","","13.93750","14.00000","14.00000","13.93750","13.75000"
"13.09.1989","Wed","","","13.93750","14.00000","14.00000","13.93750","13.71875"
"12.09.1989","Tue","","","13.93750","14.00000","14.00000","13.93750","13.75000"
"11.09.1989","Mon","","","13.93750","14.00000","14.00000","14.00000","13.79688"
"08.09.1989","Fri","","","14.00000","14.06250","14.06250","14.00000","13.81250"
"07.09.1989","Thu","","","14.06250","14.06250","14.06250","14.06250","13.81250"
"06.09.1989","Wed","","","14.06250","14.06250","14.06250","14.06250","13.81250"
"05.09.1989","Tue","","","14.06250","14.06250","14.06250","14.06250","13.75000"
"04.09.1989","Mon","","","14.06250","14.06250","14.01563","14.00000","13.75000"
"01.09.1989","Fri","","","14.00000","14.00000","14.00000","14.00000","13.68750"
"31.08.1989","Thu","","","14.00000","14.00000","14.00000","14.00000","13.68750"
"30.08.1989","Wed","","","14.00000","14.00000","14.00000","13.93750","13.62500"
"29.08.1989","Tue","","","14.00000","14.00000","14.00000","13.87500","13.56250"
"28.08.1989","Mon","","","14.00000","14.00000","14.00000","13.93750","13.51563"
"25.08.1989","Fri","","","13.96875","13.93750","13.93750","13.87500","13.50000"
"24.08.1989","Thu","","","14.00000","13.98438","13.93750","13.87500","13.50000"
"23.08.1989","Wed","","","13.93750","13.93750","13.91406","13.75000","13.37500"
"22.08.1989","Tue","","","13.93750","13.93750","13.93750","13.71875","13.37500"
"21.08.1989","Mon","","","13.87500","13.87500","13.87500","13.68750","13.37500"
"18.08.1989","Fri","","","13.84375","13.81250","13.81250","13.68750","13.37500"
"17.08.1989","Thu","","","13.81250","13.81250","13.81250","13.75000","13.37500"
"16.08.1989","Wed","","","13.81250","13.87500","13.87500","13.75000","13.43750"
"15.08.1989","Tue","","","13.81250","13.81250","13.81250","13.75000","13.37500"
"14.08.1989","Mon","","","13.81250","13.81250","13.81250","13.75000","13.37500"
"11.08.1989","Fri","","","13.87500","13.87500","13.87500","13.75000","13.37500"
"10.08.1989","Thu","","","13.81250","13.82813","13.81250","13.62500","13.31250"
"09.08.1989","Wed","","","13.81250","13.87500","13.87500","13.65625","13.31250"
"08.08.1989","Tue","","","13.87500","13.87500","13.87500","13.68750","13.40625"
"07.08.1989","Mon","","","13.93750","13.93750","13.93750","13.87500","13.56250"
"04.08.1989","Fri","","","13.87500","13.87500","13.87500","13.75000","13.43750"
"03.08.1989","Thu","","","13.81250","13.87500","13.87500","13.75000","13.37500"
"02.08.1989","Wed","","","13.81250","13.87500","13.87500","13.75000","13.37500"
"01.08.1989","Tue","","","13.81250","13.87500","13.87500","13.68750","13.31250"
"31.07.1989","Mon","","","13.93750","13.89063","13.87500","13.73438","13.37500"
"28.07.1989","Fri","","","13.87500","13.87500","13.87500","13.68750","13.37500"
"27.07.1989","Thu","","","13.87500","13.87500","13.87500","13.62500","13.37500"
"26.07.1989","Wed","","","14.00000","14.00000","14.00000","13.81250","13.56250"
"25.07.1989","Tue","","","14.00000","14.00000","14.00000","13.87500","13.56250"
"24.07.1989","Mon","","","14.01563","14.00000","13.99219","13.81250","13.56250"
"21.07.1989","Fri","","","14.00000","14.00000","13.93750","13.75000","13.50000"
"20.07.1989","Thu","","","14.12500","14.06250","14.00000","13.84375","13.62500"
"19.07.1989","Wed","","","14.06250","14.00000","14.00000","13.81250","13.62500"
"18.07.1989","Tue","","","14.00000","13.93750","13.93750","13.75000","13.50000"
"17.07.1989","Mon","","","14.00000","13.93750","13.93750","13.75000","13.56250"
"14.07.1989","Fri","","","13.90625","13.90625","13.87500","13.87500","13.68750"
"13.07.1989","Thu","","","13.92188","13.92188","13.92188","13.87500","13.81250"
"12.07.1989","Wed","","","13.93750","13.93750","13.93750","13.87500","13.81250"
"11.07.1989","Tue","","","13.93750","13.93750","13.93750","13.93750","13.87500"
"10.07.1989","Mon","","","13.87500","14.00000","14.00000","14.06250","14.00000"
"07.07.1989","Fri","","","13.87500","14.00000","14.00000","14.00000","13.93750"
"06.07.1989","Thu","","","13.93750","14.00000","14.00000","14.00000","14.00000"
"05.07.1989","Wed","","","13.90625","14.00000","14.00000","14.00000","13.93750"
"04.07.1989","Tue","","","13.93750","14.00000","14.06250","14.06250","13.95313"
"03.07.1989","Mon","","","14.00000","14.00000","14.06250","14.10938","14.06250"
"30.06.1989","Fri","","","14.00000","14.12500","14.21875","14.25000","14.18750"
"29.06.1989","Thu","","","13.87500","14.00000","14.06250","14.12500","14.06250"
"28.06.1989","Wed","","","13.75000","13.93750","13.98438","14.00000","13.93750"
"27.06.1989","Tue","","","14.00000","14.25000","14.25000","14.43750","14.37500"
"26.06.1989","Mon","","","13.93750","14.12500","14.18750","14.43750","14.34375"
"23.06.1989","Fri","","","13.81250","14.12500","14.12500","14.43750","14.35938"
"22.06.1989","Thu","","","13.76563","14.00000","14.00000","14.31250","14.25000"
"21.06.1989","Wed","","","13.76563","14.00000","14.06250","14.31250","14.25000"
"20.06.1989","Tue","","","13.81250","14.00000","14.06250","14.18750","14.06250"
"19.06.1989","Mon","","","13.93750","14.15625","14.25000","14.50000","14.32813"
"16.06.1989","Fri","","","13.98438","14.18750","14.31250","14.50000","14.37500"
"15.06.1989","Thu","","","14.31250","14.54688","14.56250","14.75000","14.59375"
"14.06.1989","Wed","","","14.12500","14.43750","14.50000","14.68750","14.56250"
"13.06.1989","Tue","","","14.28125","14.51563","14.62500","14.75000","14.56250"
"12.06.1989","Mon","","","13.75000","14.12500","14.18750","14.31250","14.25000"
"09.06.1989","Fri","","","13.81250","13.96875","14.06250","14.12500","14.00000"
"08.06.1989","Thu","","","13.81250","14.00000","14.00000","14.12500","14.00000"
"07.06.1989","Wed","","","13.81250","13.98438","14.06250","14.18750","14.00000"
"06.06.1989","Tue","","","13.87500","14.12500","14.12500","14.25000","14.12500"
"05.06.1989","Mon","","","13.81250","14.00000","14.06250","14.18750","14.00000"
"02.06.1989","Fri","","","13.87500","14.00000","14.06250","14.12500","13.93750"
"01.06.1989","Thu","","","14.12500","14.18750","14.25000","14.25000","14.12500"
"30.05.1989","Tue","","","13.75000","13.96875","14.00000","14.00000","13.81250"
"26.05.1989","Fri","","","13.75000","13.87500","13.87500","13.87500","13.75000"
"25.05.1989","Thu","","","13.87500","13.93750","13.93750","13.87500","13.81250"
"24.05.1989","Wed","","","13.87500","13.87500","13.92188","13.81250","13.68750"
"23.05.1989","Tue","","","12.87500","13.12500","13.25000","13.37500","13.37500"
"22.05.1989","Mon","","","12.70313","12.93750","13.12500","13.25000","13.18750"
"19.05.1989","Fri","","","12.62500","12.81250","12.89063","12.93750","12.93750"
"18.05.1989","Thu","","","12.62500","12.81250","12.93750","13.00000","13.00000"
"17.05.1989","Wed","","","12.62500","12.81250","12.92188","13.00000","13.00000"
"16.05.1989","Tue","","","12.56250","12.75000","12.87500","12.93750","12.89063"
"15.05.1989","Mon","","","12.62500","12.75000","12.85938","12.92188","12.87500"
"12.05.1989","Fri","","","12.62500","12.87500","12.93750","13.06250","13.00000"
"11.05.1989","Thu","","","12.75000","12.87500","12.96875","13.00000","13.00000"
"10.05.1989","Wed","","","12.75000","12.87500","12.93750","13.06250","13.04688"
"09.05.1989","Tue","","","12.57813","12.75000","12.87500","12.93750","12.93750"
"08.05.1989","Mon","","","12.53125","12.75000","12.81250","12.87500","12.87500"
"05.05.1989","Fri","","","12.68750","12.87500","12.93750","13.00000","12.93750"
"04.05.1989","Thu","","","12.68750","12.82813","12.93750","12.98438","12.93750"
"03.05.1989","Wed","","","12.56250","12.81250","12.93750","13.00000","13.00000"
"02.05.1989","Tue","","","12.59375","12.87500","13.00000","13.06250","13.04688"
"28.04.1989","Fri","","","12.75000","12.87500","13.01563","13.03125","12.93750"
"27.04.1989","Thu","","","12.75000","12.93750","13.00000","13.00000","13.00000"
"26.04.1989","Wed","","","12.87500","13.12500","13.25000","13.25000","13.25000"
"25.04.1989","Tue","","","12.87500","13.18750","13.37500","13.37500","13.37500"
"24.04.1989","Mon","","","12.87500","13.12500","13.31250","13.37500","13.37500"
"21.04.1989","Fri","","","13.37500","13.50000","13.56250","13.62500","13.56250"
"20.04.1989","Thu","","","12.75000","12.93750","13.00000","13.00000","13.00000"
"19.04.1989","Wed","","","12.68750","12.93750","13.00000","13.06250","13.06250"
"18.04.1989","Tue","","","12.62500","12.93750","13.01563","13.06250","13.06250"
"17.04.1989","Mon","","","12.75000","13.00000","13.12500","13.25000","13.18750"
"14.04.1989","Fri","","","12.87500","13.18750","13.37500","13.50000","13.43750"
"13.04.1989","Thu","","","12.68750","13.00000","13.25000","13.37500","13.34375"
"12.04.1989","Wed","","","12.62500","13.06250","13.25000","13.37500","13.37500"
"11.04.1989","Tue","","","12.62500","13.06250","13.26563","13.31250","13.31250"
"10.04.1989","Mon","","","12.75000","13.12500","13.31250","13.34375","13.31250"
"07.04.1989","Fri","","","12.75000","13.00000","13.12500","13.18750","13.12500"
"06.04.1989","Thu","","","12.78125","13.00000","13.12500","13.12500","13.06250"
"05.04.1989","Wed","","","12.81250","13.00000","13.12500","13.12500","13.00000"
"04.04.1989","Tue","","","12.84375","13.00000","13.06250","13.06250","13.00000"
"03.04.1989","Mon","","","12.87500","13.00000","13.12500","13.12500","13.00000"
"31.03.1989","Fri","","","12.93750","13.00000","13.06250","13.06250","12.93750"
"30.03.1989","Thu","","","12.89063","12.98438","13.01563","13.03125","12.87500"
"29.03.1989","Wed","","","12.87500","13.06250","13.06250","13.06250","12.93750"
"28.03.1989","Tue","","","12.87500","13.00000","13.06250","13.06250","12.87500"
"23.03.1989","Thu","","","12.93750","13.00000","13.00000","13.00000","12.87500"
"22.03.1989","Wed","","","13.00000","13.00000","13.00000","13.00000","12.87500"
"21.03.1989","Tue","","","12.93750","13.06250","13.06250","13.09375","13.00000"
"20.03.1989","Mon","","","12.93750","13.06250","13.14063","13.18750","13.12500"
"17.03.1989","Fri","","","13.06250","13.06250","13.06250","13.06250","13.01563"
"16.03.1989","Thu","","","12.95313","13.00000","13.00000","13.00000","12.87500"
"15.03.1989","Wed","","","13.00000","13.00000","13.00000","13.00000","12.87500"
"14.03.1989","Tue","","","12.92188","13.00000","13.06250","13.12500","13.00000"
"13.03.1989","Mon","","","13.00000","13.00000","13.04688","13.06250","12.93750"
"10.03.1989","Fri","","","12.96875","13.00000","13.00000","13.00000","12.87500"
"09.03.1989","Thu","","","12.96875","13.00000","13.00000","13.00000","12.87500"
"08.03.1989","Wed","","","12.93750","13.00000","13.00000","13.00000","12.87500"
"07.03.1989","Tue","","","13.00000","13.00000","13.00000","12.95313","12.81250"
"06.03.1989","Mon","","","13.00000","13.01563","13.06250","13.06250","12.89063"
"03.03.1989","Fri","","","13.00000","13.12500","13.17188","13.18750","13.00000"
"02.03.1989","Thu","","","13.12500","13.25000","13.37500","13.43750","13.28125"
"01.03.1989","Wed","","","13.18750","13.25000","13.25000","13.25000","13.12500"
"28.02.1989","Tue","","","13.25000","13.31250","13.43750","13.40625","13.25000"
"27.02.1989","Mon","","","12.87500","13.18750","13.28125","13.37500","13.31250"
"24.02.1989","Fri","","","12.81250","13.00000","13.12500","13.17188","13.00000"
"23.02.1989","Thu","","","12.93750","13.06250","13.12500","13.14063","13.06250"
"22.02.1989","Wed","","","12.93750","13.00000","13.06250","13.06250","12.93750"
"21.02.1989","Tue","","","12.93750","13.00000","13.00000","13.00000","12.75000"
"20.02.1989","Mon","","","12.93750","13.00000","13.00000","12.93750","12.75000"
"17.02.1989","Fri","","","13.00000","13.00000","13.00000","12.93750","12.70313"
"16.02.1989","Thu","","","13.06250","13.06250","13.06250","12.93750","12.75000"
"15.02.1989","Wed","","","13.04688","13.06250","13.06250","13.00000","12.75000"
"14.02.1989","Tue","","","13.00000","13.06250","13.06250","12.95313","12.68750"
"13.02.1989","Mon","","","13.00000","13.06250","13.06250","12.87500","12.62500"
"10.02.1989","Fri","","","13.06250","13.06250","13.00000","12.81250","12.56250"
"09.02.1989","Thu","","","13.06250","13.06250","13.00000","12.79688","12.50000"
"08.02.1989","Wed","","","13.12500","13.06250","13.00000","12.81250","12.50000"
"07.02.1989","Tue","","","13.06250","13.06250","13.00000","12.81250","12.50000"
"06.02.1989","Mon","","","13.06250","13.00000","12.93750","12.68750","12.37500"
"03.02.1989","Fri","","","13.00000","13.00000","12.93750","12.75000","12.45313"
"02.02.1989","Thu","","","13.00000","13.03125","13.06250","12.81250","12.56250"
"01.02.1989","Wed","","","13.06250","13.06250","13.06250","12.81250","12.51563"
"31.01.1989","Tue","","","13.12500","13.12500","13.06250","12.81250","12.56250"
"30.01.1989","Mon","","","13.12500","13.06250","13.00000","12.75000","12.43750"
"27.01.1989","Fri","","","13.12500","13.12500","13.12500","12.87500","12.60938"
"26.01.1989","Thu","","","13.12500","13.12500","13.12500","12.81250","12.53125"
"25.01.1989","Wed","","","13.12500","13.12500","13.06250","12.75000","12.50000"
"24.01.1989","Tue","","","13.12500","13.12500","13.12500","12.81250","12.50000"
"23.01.1989","Mon","","","13.12500","13.12500","13.12500","12.87500","12.56250"
"20.01.1989","Fri","","","13.12500","13.12500","13.12500","12.87500","12.62500"
"19.01.1989","Thu","","","13.12500","13.12500","13.12500","12.93750","12.68750"
"18.01.1989","Wed","","","13.12500","13.12500","13.12500","12.93750","12.75000"
"17.01.1989","Tue","","","13.12500","13.12500","13.14063","12.93750","12.75000"
"16.01.1989","Mon","","","13.12500","13.18750","13.18750","13.06250","12.84375"
"13.01.1989","Fri","","","13.12500","13.18750","13.25000","13.18750","12.95313"
"12.01.1989","Thu","","","13.12500","13.18750","13.18750","13.06250","12.84375"
"11.01.1989","Wed","","","13.12500","13.18750","13.18750","13.12500","12.87500"
"10.01.1989","Tue","","","13.12500","13.18750","13.18750","13.06250","12.87500"
"09.01.1989","Mon","","","13.06250","13.18750","13.25000","13.18750","12.93750"
"06.01.1989","Fri","","","13.06250","13.18750","13.25000","13.25000","13.03125"
"05.01.1989","Thu","","","13.10938","13.18750","13.25000","13.25000","13.06250"
"04.01.1989","Wed","","","13.01563","13.18750","13.21875","13.21875","12.98438"
"03.01.1989","Tue","","","13.00000","13.12500","13.25000","13.25000","13.00000"
"30.12.1988","Fri","","","13.03125","13.12500","13.18750","13.15625","12.93750"
"29.12.1988","Thu","","","12.93750","13.00000","13.06250","13.00000","12.81250"
"28.12.1988","Wed","","","12.81250","13.00000","13.00000","12.93750","12.68750"
"23.12.1988","Fri","","","12.87500","13.00000","13.00000","12.93750","12.75000"
"22.12.1988","Thu","","","12.93750","13.03125","13.00000","12.96875","12.75000"
"21.12.1988","Wed","","","12.93750","13.00000","13.00000","12.93750","12.75000"
"20.12.1988","Tue","","","12.87500","13.00000","13.00000","12.87500","12.68750"
"19.12.1988","Mon","","","12.87500","13.06250","13.06250","13.06250","13.87500"
"16.12.1988","Fri","","","12.93750","13.18750","13.18750","13.18750","13.00000"
"15.12.1988","Thu","","","13.00000","13.18750","13.31250","13.31250","13.10938"
"14.12.1988","Wed","","","12.93750","13.18750","13.25000","13.25000","13.12500"
"13.12.1988","Tue","","","12.93750","13.12500","13.25000","13.25000","13.09375"
"12.12.1988","Mon","","","12.93750","13.18750","13.31250","13.31250","13.15625"
"09.12.1988","Fri","","","12.96875","13.18750","13.31250","13.34375","13.18750"
"08.12.1988","Thu","","","13.00000","13.18750","13.25000","13.25000","13.12500"
"07.12.1988","Wed","","","13.04688","13.18750","13.25000","13.18750","13.06250"
"06.12.1988","Tue","","","13.06250","13.18750","13.25000","13.25000","13.12500"
"05.12.1988","Mon","","","13.00000","13.18750","13.31250","13.31250","13.18750"
"02.12.1988","Fri","","","13.06250","13.18750","13.28125","13.31250","13.18750"
"01.12.1988","Thu","","","13.03125","13.18750","13.18750","13.18750","13.10938"
"30.11.1988","Wed","","","13.03125","13.12500","13.18750","13.18750","13.00000"
"29.11.1988","Tue","","","12.93750","13.06250","13.15625","13.18750","13.00000"
"28.11.1988","Mon","","","12.87500","13.06250","13.12500","13.12500","13.00000"
"25.11.1988","Fri","","","11.89063","12.12500","12.26563","12.31250","12.31250"
"24.11.1988","Thu","","","11.93750","12.12500","12.18750","12.25000","12.25000"
"23.11.1988","Wed","","","11.93750","12.06250","12.18750","12.25000","12.25000"
"22.11.1988","Tue","","","11.87500","12.06250","12.18750","12.23438","12.25000"
"21.11.1988","Mon","","","11.87500","12.12500","12.18750","12.25000","12.25000"
"18.11.1988","Fri","","","11.93750","12.12500","12.25000","12.25000","12.25000"
"17.11.1988","Thu","","","11.87500","12.12500","12.25000","12.31250","12.31250"
"16.11.1988","Wed","","","11.81250","12.06250","12.18750","12.25000","12.20313"
"15.11.1988","Tue","","","11.90625","12.06250","12.18750","12.18750","12.12500"
"14.11.1988","Mon","","","11.87500","12.00000","12.12500","12.14063","12.06250"
"11.11.1988","Fri","","","11.87500","12.06250","12.18750","12.17969","12.06250"
"10.11.1988","Thu","","","11.93750","12.12500","12.18750","12.12500","12.01563"
"09.11.1988","Wed","","","12.00000","12.12500","12.18750","12.18750","12.06250"
"08.11.1988","Tue","","","12.06250","12.12500","12.18750","12.18750","12.12500"
"07.11.1988","Mon","","","12.00000","12.12500","12.18750","12.18750","12.12500"
"04.11.1988","Fri","","","12.00000","12.09375","12.14063","12.14063","12.00000"
"03.11.1988","Thu","","","12.00000","12.06250","12.18750","12.18750","12.06250"
"02.11.1988","Wed","","","12.00000","12.06250","12.12500","12.17188","12.00000"
"01.11.1988","Tue","","","12.00000","12.06250","12.12500","12.12500","11.87500"
"31.10.1988","Mon","","","12.00000","12.04688","12.09375","12.06250","11.81250"
"28.10.1988","Fri","","","12.00000","12.06250","12.06250","12.00000","11.81250"
"27.10.1988","Thu","","","11.87500","12.06250","12.18750","12.18750","11.95313"
"26.10.1988","Wed","","","11.93750","12.12500","12.25000","12.25000","12.00000"
"25.10.1988","Tue","","","11.93750","12.12500","12.12500","12.12500","11.89063"
"24.10.1988","Mon","","","11.93750","12.06250","12.12500","12.12500","11.92188"
"21.10.1988","Fri","","","12.06250","12.06250","12.06250","12.00000","11.75000"
"20.10.1988","Thu","","","12.00000","12.00000","12.00000","11.87500","11.50000"
"19.10.1988","Wed","","","12.00000","12.00000","12.00000","11.93750","11.68750"
"18.10.1988","Tue","","","12.00000","12.00000","12.00000","11.93750","11.68750"
"17.10.1988","Mon","","","12.00000","12.00000","12.06250","11.93750","11.75000"
"14.10.1988","Fri","","","11.87500","11.95313","12.00000","11.93750","11.75000"
"13.10.1988","Thu","","","11.93750","11.93750","12.00000","11.93750","11.68750"
"12.10.1988","Wed","","","11.87500","11.93750","11.93750","11.81250","11.59375"
"11.10.1988","Tue","","","11.87500","11.87500","11.87500","11.76563","11.00000"
"10.10.1988","Mon","","","11.93750","12.00000","12.00000","11.98438","11.75000"
"07.10.1988","Fri","","","12.00000","12.01563","12.01563","12.00000","11.81250"
"06.10.1988","Thu","","","12.03125","12.06250","12.06250","12.06250","11.87500"
"05.10.1988","Wed","","","12.00000","12.06250","12.06250","12.06250","11.87500"
"04.10.1988","Tue","","","11.93750","12.00000","12.00000","12.00000","11.81250"
"03.10.1988","Mon","","","11.87500","11.93750","11.96875","11.93750","11.81250"
"30.09.1988","Fri","","","11.93750","11.93750","12.00000","11.89063","11.81250"
"29.09.1988","Thu","","","11.75000","11.87500","11.87500","11.87500","11.75000"
"28.09.1988","Wed","","","11.75000","11.93750","12.00000","12.00000","11.82813"
"27.09.1988","Tue","","","11.68750","12.00000","12.18750","12.18750","12.18750"
"26.09.1988","Mon","","","11.56250","12.00000","12.18750","12.25000","12.18750"
"23.09.1988","Fri","","","11.68750","12.06250","12.12500","12.31250","12.25000"
"22.09.1988","Thu","","","11.68750","12.00000","12.12500","12.31250","12.25000"
"21.09.1988","Wed","","","11.75000","12.03125","12.17188","12.31250","12.31250"
"20.09.1988","Tue","","","11.67188","12.06250","12.25000","12.43750","12.43750"
"19.09.1988","Mon","","","11.62500","12.06250","12.25000","12.43750","12.37500"
"16.09.1988","Fri","","","11.75000","12.18750","12.37500","12.50000","12.43750"
"15.09.1988","Thu","","","11.68750","12.12500","12.25000","12.37500","12.37500"
"14.09.1988","Wed","","","11.50000","12.00000","12.12500","12.31250","12.31250"
"13.09.1988","Tue","","","11.43750","11.93750","12.06250","12.25000","12.25000"
"12.09.1988","Mon","","","11.43750","11.98438","12.18750","12.37500","12.37500"
"09.09.1988","Fri","","","11.43750","12.00000","12.18750","12.31250","12.32813"
"08.09.1988","Thu","","","11.56250","12.06250","12.18750","12.31250","12.25000"
"07.09.1988","Wed","","","11.68750","12.00000","12.18750","12.25000","12.18750"
"06.09.1988","Tue","","","11.81250","12.06250","12.14063","12.14063","12.12500"
"05.09.1988","Mon","","","11.93750","12.25000","12.37500","12.43750","12.31250"
"02.09.1988","Fri","","","12.12500","12.40625","12.56250","12.56250","12.50000"
"01.09.1988","Thu","","","12.10938","12.25000","12.37500","12.37500","12.31250"
"31.08.1988","Wed","","","12.12500","12.25000","12.31250","12.31250","12.31250"
"30.08.1988","Tue","","","12.12500","12.21875","12.25000","12.25000","12.25000"
"26.08.1988","Fri","","","12.00000","12.12500","12.18750","12.18750","12.12500"
"25.08.1988","Thu","","","11.29688","11.56250","11.75000","11.75000","11.75000"
"24.08.1988","Wed","","","11.20313","11.56250","11.75000","11.81250","11.81250"
"23.08.1988","Tue","","","11.06250","11.46875","11.67188","11.70313","11.75000"
"22.08.1988","Mon","","","10.87500","11.26563","11.48438","11.50000","11.56250"
"19.08.1988","Fri","","","10.84375","11.18750","11.43750","11.43750","11.43750"
"18.08.1988","Thu","","","10.93750","11.31250","11.56250","11.56250","11.56250"
"17.08.1988","Wed","","","10.98438","11.37500","11.56250","11.56250","11.56250"
"16.08.1988","Tue","","","11.01563","11.37500","11.62500","11.62500","11.62500"
"15.08.1988","Mon","","","10.81250","11.06250","11.25000","11.31250","11.31250"
"12.08.1988","Fri","","","10.75000","11.03125","11.25000","11.25000","11.29688"
"11.08.1988","Thu","","","10.81250","11.07813","11.31250","11.37500","11.37500"
"10.08.1988","Wed","","","10.93750","11.12500","11.31250","11.37500","11.37500"
"09.08.1988","Tue","","","10.87500","11.00000","11.06250","11.12500","11.18750"
"08.08.1988","Mon","","","10.43750","10.73438","10.93750","11.06250","11.18750"
"05.08.1988","Fri","","","10.37500","10.62500","10.81250","10.93750","11.04688"
"04.08.1988","Thu","","","10.37500","10.62500","10.87500","10.93750","11.03125"
"03.08.1988","Wed","","","10.37500","10.68750","10.87500","11.00000","11.06250"
"02.08.1988","Tue","","","10.43750","10.68750","10.87500","11.00000","11.06250"
"01.08.1988","Mon","","","10.39063","10.70313","10.87500","11.06250","11.07813"
"29.07.1988","Fri","","","10.51563","10.75000","10.92188","10.98438","11.00000"
"28.07.1988","Thu","","","10.43750","10.60938","10.75000","10.87500","10.87500"
"27.07.1988","Wed","","","10.50000","10.75000","10.93750","11.00000","11.09375"
"26.07.1988","Tue","","","10.50000","10.75000","10.87500","10.93750","11.00000"
"25.07.1988","Mon","","","10.43750","10.62500","10.75000","10.78125","10.87500"
"22.07.1988","Fri","","","10.50000","10.73438","10.87500","10.93750","11.00000"
"21.07.1988","Thu","","","10.62500","10.75000","10.87500","10.93750","10.98438"
"20.07.1988","Wed","","","10.57813","10.85938","10.92188","11.00000","11.06250"
"19.07.1988","Tue","","","10.59375","10.92188","11.00000","11.06250","11.17188"
"18.07.1988","Mon","","","10.82813","10.96875","11.07813","11.25000","11.29688"
"15.07.1988","Fri","","","9.81250","10.31250","10.56250","10.81250","10.93750"
"14.07.1988","Thu","","","9.68750","10.06250","10.31250","10.68750","10.79688"
"13.07.1988","Wed","","","9.75000","10.12500","10.31250","10.62500","10.75000"
"12.07.1988","Tue","","","9.81250","10.12500","10.37500","10.62500","10.79688"
"11.07.1988","Mon","","","9.75000","10.06250","10.29688","10.50000","10.68750"
"08.07.1988","Fri","","","9.87500","10.06250","10.25000","10.37500","10.56250"
"07.07.1988","Thu","","","9.87500","10.00000","10.12500","10.25000","10.43750"
"06.07.1988","Wed","","","9.87500","10.03125","10.12500","10.25000","10.46875"
"05.07.1988","Tue","","","9.87500","10.07813","10.20313","10.37500","10.50000"
"04.07.1988","Mon","","","9.90625","10.15625","10.31250","10.50000","10.64063"
"01.07.1988","Fri","","","9.62500","10.00000","10.18750","10.31250","10.50000"
"30.06.1988","Thu","","","9.42188","9.75000","9.93750","10.06250","10.31250"
"29.06.1988","Wed","","","9.37500","9.75000","9.93750","10.07813","10.31250"
"28.06.1988","Tue","","","9.76563","9.87500","10.00000","10.12500","10.37500"
"27.06.1988","Mon","","","9.25000","9.50000","9.68750","9.93750","10.17188"
"24.06.1988","Fri","","","8.68750","9.14063","9.37500","9.68750","10.00000"
"23.06.1988","Thu","","","8.75000","9.00000","9.17188","9.46875","9.81250"
"22.06.1988","Wed","","","8.51563","8.93750","9.12500","9.40625","9.81250"
"21.06.1988","Tue","","","8.76563","9.06250","9.29688","9.59375","9.93750"
"20.06.1988","Mon","","","8.62500","9.00000","9.25000","9.57813","10.00000"
"17.06.1988","Fri","","","8.42188","8.81250","9.04688","9.50000","9.79688"
"16.06.1988","Thu","","","7.87500","8.31250","8.50000","8.93750","9.43750"
"15.06.1988","Wed","","","8.00000","8.37500","8.62500","9.04688","9.50000"
"14.06.1988","Tue","","","7.93750","8.25000","8.50000","8.87500","9.35938"
"13.06.1988","Mon","","","8.00000","8.25000","8.50000","8.81250","9.25000"
"10.06.1988","Fri","","","8.18750","8.37500","8.56250","8.93750","9.37500"
"09.06.1988","Thu","","","8.01563","8.37500","8.60938","8.93750","9.43750"
"08.06.1988","Wed","","","8.25000","8.43750","8.62500","8.93750","9.31250"
"07.06.1988","Tue","","","8.39063","8.62500","8.84375","9.14063","9.62500"
"06.06.1988","Mon","","","8.39063","8.60938","8.79688","9.12500","9.56250"
"03.06.1988","Fri","","","8.37500","8.67188","8.93750","9.32813","9.75000"
